"","id","year","title","imdbid","rating","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"7707",5387,2014,"Million Dollar Arm",1647668,1,"tt1647668","movie","Million Dollar Arm","Million Dollar Arm",0,"2014","\N","124","Biography,Drama,Sport"
"7708",5388,2014,"Hoje Eu Quero Voltar Sozinho",1702014,3,"tt1702014","movie","The Way He Looks","Hoje Eu Quero Voltar Sozinho",0,"2014","\N","96","Drama,Romance"
"7709",5396,2014,"Joe",2382396,2,"tt2382396","movie","Joe","Joe",0,"2013","\N","117","Crime,Drama,Thriller"
"7710",5397,2014,"Under the Skin",1441395,0,"tt1441395","movie","Under the Skin","Under the Skin",0,"2013","\N","108","Drama,Horror,Mystery"
"7711",5405,2014,"Transcendence",2209764,1,"tt2209764","movie","Transcendence","Transcendence",0,"2014","\N","119","Action,Drama,Sci-Fi"
"7712",5408,2014,"La cr&egrave;me de la cr&egrave;me",2536428,3,"tt2536428","movie","Smart Ass","La crème de la crème",0,"2014","\N","90","Comedy,Drama"
"7713",5409,2014,"Barefoot",2355495,3,"tt2355495","movie","Barefoot","Barefoot",0,"2014","\N","90","Comedy,Drama,Romance"
"7714",5416,2014,"Oculus",2388715,3,"tt2388715","movie","Oculus","Oculus",0,"2013","\N","104","Horror,Mystery,Thriller"
"7715",5418,2014,"Mega Shark vs. Mecha Shark",3152098,3,"tt3152098","movie","Mega Shark vs. Mecha Shark","Mega Shark vs. Mecha Shark",0,"2014","\N","85","Action,Adventure,Comedy"
"7716",5421,2014,"Yves Saint Laurent",2707858,2,"tt2707858","movie","Yves Saint Laurent","Yves Saint Laurent",0,"2014","\N","106","Biography,Drama"
"7717",5423,2014,"Other Woman, The",2203939,3,"tt2203939","movie","The Other Woman","The Other Woman",0,"2014","\N","109","Comedy,Romance"
"7718",5429,2014,"Amazing Spider-Man 2",1872181,1,"tt1872181","movie","The Amazing Spider-Man 2","The Amazing Spider-Man 2",0,"2014","\N","142","Action,Adventure,Sci-Fi"
"7719",5442,2014,"Draft Day",2223990,2,"tt2223990","movie","Draft Day","Draft Day",0,"2014","\N","110","Drama,Sport"
"7720",5447,2014,"Brick Mansions",1430612,3,"tt1430612","movie","Brick Mansions","Brick Mansions",0,"2014","\N","90","Action,Crime,Thriller"
"7721",5450,2014,"Hard Corner: Le Film",3638604,1,"tt3638604","movie","Hard Corner: Le Film","Hard Corner: Le Film",0,"2014","\N","65","Comedy"
"7722",5453,2014,"Pirate Fairy, The",2483260,3,"tt2483260","video","The Pirate Fairy","The Pirate Fairy",0,"2014","\N","78","Adventure,Animation,Family"
"7723",5456,2014,"Fault in Our Stars, The",2582846,3,"tt2582846","movie","The Fault in Our Stars","The Fault in Our Stars",0,"2014","\N","126","Drama,Romance"
"7724",5458,2014,"Nosferatu In Love",3457342,0,"tt3457342","tvEpisode","Nosferatu in Love","Nosferatu in Love",0,"2014","\N","24","Drama"
"7725",5465,2014,"Walk of Shame",2463288,3,"tt2463288","movie","Walk of Shame","Walk of Shame",0,"2014","\N","95","Comedy"
"7726",5466,2014,"Godzilla",831387,2,"tt0831387","movie","Godzilla","Godzilla",0,"2014","\N","123","Action,Adventure,Sci-Fi"
"7727",5468,2014,"Starving in Suburbia",3257692,3,"tt3257692","movie","Starving in Suburbia","Thinspiration",0,"2014","\N","84","Biography,Drama"
"7728",5482,2014,"Muppets Most Wanted",2281587,1,"tt2281587","movie","Muppets Most Wanted","Muppets Most Wanted",0,"2014","\N","107","Adventure,Comedy,Crime"
"7729",5486,2014,"Chef",2883512,1,"tt2883512","movie","Chef","Chef",0,"2014","\N","114","Adventure,Comedy,Drama"
"7730",5487,2014,"Neighbors",2004420,3,"tt2004420","movie","Neighbors","Neighbors",0,"2014","\N","97","Comedy"
"7731",5488,2014,"Praia do Futuro",2199543,1,"tt2199543","movie","Futuro Beach","Praia do Futuro",0,"2014","\N","106","Drama,Romance"
"7732",5495,2014,"Two Faces of January, The",1976000,3,"tt1976000","movie","The Two Faces of January","The Two Faces of January",0,"2014","\N","96","Crime,Mystery,Romance"
"7733",5499,2014,"X-Men: Days of Future Past",1877832,1,"tt1877832","movie","X-Men: Days of Future Past","X-Men: Days of Future Past",0,"2014","\N","132","Action,Adventure,Sci-Fi"
"7734",5508,2014,"Boyhood",1065073,3,"tt1065073","movie","Boyhood","Boyhood",0,"2014","\N","165","Drama"
"7735",5510,2014,"Maleficent",1587310,3,"tt1587310","movie","Maleficent","Maleficent",0,"2014","\N","97","Action,Adventure,Drama"
"7736",5515,2014,"Grace of Monaco",2095649,3,"tt2095649","movie","Grace of Monaco","Grace of Monaco",0,"2014","\N","103","Biography,Drama,Romance"
"7737",5516,2014,"Something, Anything",2461126,3,"tt2461126","movie","Something, Anything","Something, Anything",0,"2014","\N","88","Drama,Romance"
"7738",5517,2014,"A Million Ways to Die in the West",2557490,2,"tt2557490","movie","A Million Ways to Die in the West","A Million Ways to Die in the West",0,"2014","\N","116","Comedy,Western"
"7739",5529,2014,"Edge of Tomorrow",1631867,1,"tt1631867","movie","Edge of Tomorrow","Live Die Repeat: Edge of Tomorrow",0,"2014","\N","113","Action,Adventure,Sci-Fi"
"7740",5535,2014,"Skeleton Twins, The",1571249,3,"tt1571249","movie","The Skeleton Twins","The Skeleton Twins",0,"2014","\N","93","Comedy,Drama,Romance"
"7741",5540,2014,"Bag Man, The",2212008,1,"tt2212008","movie","The Bag Man","The Bag Man",0,"2014","\N","108","Action,Crime,Drama"
"7742",5553,2014,"Ragamuffin",2412568,2,"tt2412568","movie","Ragamuffin","Ragamuffin",0,"2014","\N","137","Biography,Drama,Music"
"7743",5559,2014,"Rover, The",2345737,0,"tt2345737","movie","The Rover","The Rover",0,"2014","\N","103","Action,Crime,Drama"
"7744",5566,2014,"A coup sur",2545186,2,"tt2545186","movie","Best in Bed","À coup sûr",0,"2014","\N","91","Comedy"
"7745",6147,2014,"Une nouvelle amie",3184934,2,"tt3184934","movie","The New Girlfriend","Une nouvelle amie",0,"2014","\N","108","Comedy,Drama,Romance"
"7746",5590,2014,"Obvious Child",2910274,3,"tt2910274","movie","Obvious Child","Obvious Child",0,"2014","\N","84","Comedy,Drama,Romance"
"7747",5594,2014,"Asian School Girls",3421270,3,"tt3421270","video","Asian School Girls","Asian School Girls",0,"2014","\N","91","Action,Crime,Horror"
"7748",5597,2014,"What We Do in the Shadows",3416742,1,"tt3416742","movie","What We Do in the Shadows","What We Do in the Shadows",0,"2014","\N","86","Comedy,Horror"
"7749",5598,2014,"Transformers: Age of Extinction",2109248,3,"tt2109248","movie","Transformers: Age of Extinction","Transformers: Age of Extinction",0,"2014","\N","165","Action,Adventure,Sci-Fi"
"7750",5599,2014,"Ek Villain",3175038,2,"tt3175038","movie","The Villain","Ek Villain",0,"2014","\N","129","Action,Crime,Drama"
"7751",5608,2014,"Tammy",2103254,3,"tt2103254","movie","Tammy","Tammy",0,"2014","\N","97","Comedy,Romance"
"7752",5616,2014,"Begin Again",1980929,3,"tt1980929","movie","Begin Again","Begin Again",0,"2013","\N","104","Comedy,Drama,Music"
"7753",5618,2014,"How to Train Your Dragon 2",1646971,1,"tt1646971","movie","How to Train Your Dragon 2","How to Train Your Dragon 2",0,"2014","\N","102","Action,Adventure,Animation"
"7754",5619,2014,"Wir sind die Neuen",3777462,3,"tt3777462","movie","Wir sind die Neuen","Wir sind die Neuen",0,"2014","\N","91","Comedy"
"7755",5620,2014,"Calvary",2234003,2,"tt2234003","movie","Calvary","Calvary",0,"2014","\N","102","Crime,Drama,Mystery"
"7756",5624,2014,"Dawn of the Planet of the Apes",2103281,1,"tt2103281","movie","Dawn of the Planet of the Apes","Dawn of the Planet of the Apes",0,"2014","\N","130","Action,Adventure,Drama"
"7757",5625,2014,"Sabotage",1742334,3,"tt1742334","movie","Sabotage","Sabotage",0,"2014","\N","109","Action,Crime,Drama"
"7758",5633,2014,"Dead Girls",3560546,3,"tt3560546","movie","Dead Girls","Dead Girls",0,"2014","\N","91","Horror,Thriller"
"7759",5642,2014,"Purge: Anarchy, The",2975578,3,"tt2975578","movie","The Purge: Anarchy","The Purge: Anarchy",0,"2014","\N","103","Action,Horror,Sci-Fi"
"7760",5643,2014,"Wicked Blood",2761578,3,"tt2761578","video","Wicked Blood","Wicked Blood",0,"2014","\N","92","Action,Thriller"
"7761",5649,2014,"Jersey Boys",1742044,2,"tt1742044","movie","Jersey Boys","Jersey Boys",0,"2014","\N","134","Biography,Drama,Music"
"7762",5650,2014,"Lucy",2872732,3,"tt2872732","movie","Lucy","Lucy",0,"2014","\N","89","Action,Sci-Fi,Thriller"
"7763",5661,2014,"Hercules",1267297,2,"tt1267297","movie","Hercules","Hercules",0,"2014","\N","98","Action,Adventure,Fantasy"
"7764",5663,2014,"22 Jump St",2294449,2,"tt2294449","movie","22 Jump Street","22 Jump Street",0,"2014","\N","112","Action,Comedy,Crime"
"7765",5664,2014,"Blended",1086772,3,"tt1086772","movie","Blended","Blended",0,"2014","\N","117","Comedy,Romance"
"7766",5668,2014,"Alpha House",3307774,2,"tt3307774","video","Alpha House","Alpha House",0,"2014","\N","88","Comedy"
"7767",5671,2014,"Guardians of the Galaxy",2015381,3,"tt2015381","movie","Guardians of the Galaxy","Guardians of the Galaxy",0,"2014","\N","121","Action,Adventure,Comedy"
"7768",5674,2014,"Planes: Fire &amp; Rescue",2980706,1,"tt2980706","movie","Planes: Fire & Rescue","Planes: Fire & Rescue",0,"2014","\N","83","Adventure,Animation,Comedy"
"7769",5678,2014,"Jimmy&#39;s Hall",3110960,1,"tt3110960","movie","Jimmy's Hall","Jimmy's Hall",0,"2014","\N","109","Biography,Drama,History"
"7770",5679,2014,"Into the Storm",2106361,3,"tt2106361","movie","Into the Storm","Into the Storm",0,"2014","\N","89","Action,Adventure,Drama"
"7771",5680,2014,"Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?",2800240,3,"tt2800240","movie","Serial Bad Weddings","Qu'est-ce qu'on a fait au bon Dieu?",0,"2014","\N","97","Comedy"
"7772",5687,2014,"Teenage Mutant Ninja Turtles",1291150,3,"tt1291150","movie","Teenage Mutant Ninja Turtles","Teenage Mutant Ninja Turtles",0,"2014","\N","101","Action,Adventure,Comedy"
"7773",5689,2014,"Life Of Riley",2751390,2,"tt2751390","movie","Life of Riley","Aimer, boire et chanter",0,"2014","\N","108","Comedy,Drama,Romance"
"7774",5692,2014,"Hundred-Foot Journey, The",2980648,3,"tt2980648","movie","The Hundred-Foot Journey","The Hundred-Foot Journey",0,"2014","\N","122","Comedy,Drama"
"7775",5693,2014,"Need for Speed",2369135,1,"tt2369135","movie","Need for Speed","Need for Speed",0,"2014","\N","132","Action,Crime,Thriller"
"7776",5696,2014,"Boxtrolls, The",787474,2,"tt0787474","movie","The Boxtrolls","The Boxtrolls",0,"2014","\N","96","Adventure,Animation,Comedy"
"7777",5700,2014,"Giver, The",435651,3,"tt0435651","movie","The Giver","The Giver",0,"2014","\N","97","Drama,Romance,Sci-Fi"
"7778",5701,2014,"Hector and the Search for Happiness",1626146,1,"tt1626146","movie","Hector and the Search for Happiness","Hector and the Search for Happiness",0,"2014","\N","120","Adventure,Comedy,Drama"
"7779",5702,2014,"Let&#39;s Be Cops",1924435,0,"tt1924435","movie","Let's Be Cops","Let's Be Cops",0,"2014","\N","104","Action,Comedy,Crime"
"7780",5705,2014,"Expendables 3, The",2333784,0,"tt2333784","movie","The Expendables 3","The Expendables 3",0,"2014","\N","126","Action,Adventure,Thriller"
"7781",5709,2014,"When the Game Stands Tall",2247476,1,"tt2247476","movie","When the Game Stands Tall","When the Game Stands Tall",0,"2014","\N","115","Biography,Drama,Family"
"7782",5713,2014,"A Most Wanted Man",1972571,2,"tt1972571","movie","A Most Wanted Man","A Most Wanted Man",0,"2014","\N","122","Crime,Drama,Thriller"
"7783",5717,2014,"Sin City: A Dame to Kill For",458481,1,"tt0458481","movie","Sin City: A Dame to Kill For","Sin City: A Dame to Kill For",0,"2014","\N","102","Action,Crime,Thriller"
"7784",5719,2014,"Quiet Roar, The",2835536,3,"tt2835536","movie","The Quiet Roar","The Quiet Roar",0,"2014","\N","77","Drama"
"7785",5720,2014,"Frank",1605717,1,"tt1605717","movie","Frank","Frank",0,"2014","\N","95","Comedy,Drama,Music"
"7786",5721,2014,"Get On Up",2473602,2,"tt2473602","movie","Get on Up","Get on Up",0,"2014","\N","139","Biography,Drama,Music"
"7787",5722,2014,"If I Stay",1355630,3,"tt1355630","movie","If I Stay","If I Stay",0,"2014","\N","107","Drama,Fantasy,Music"
"7788",5724,2014,"One I Love, The",2756032,3,"tt2756032","movie","The One I Love","The One I Love",0,"2014","\N","91","Comedy,Drama,Fantasy"
"7789",5726,2014,"Women Aren&#39;t Funny",3992752,3,"tt3992752","movie","Women Aren't Funny","Women Aren't Funny",0,"2014","\N","79","Comedy,Documentary"
"7790",5729,2014,"November Man, The",2402157,1,"tt2402157","movie","The November Man","The November Man",0,"2014","\N","108","Action,Thriller"
"7791",5730,2014,"Housebound",3504048,3,"tt3504048","movie","Housebound","Housebound",0,"2014","\N","107","Comedy,Horror,Mystery"
"7792",5733,2014,"As Above So Below",2870612,3,"tt2870612","movie","As Above, So Below","As Above, So Below",0,"2014","\N","93","Horror,Mystery,Thriller"
"7793",5734,2014,"Drop, The",1600196,1,"tt1600196","movie","The Drop","The Drop",0,"2014","\N","106","Crime,Drama,Thriller"
"7794",5737,2014,"Moms&#39; Night Out",3014666,3,"tt3014666","movie","Moms' Night Out","Moms' Night Out",0,"2014","\N","98","Comedy"
"7795",5745,2014,"Atlas Shrugged: Who Is John Galt?",2800038,3,"tt2800038","movie","Atlas Shrugged: Who Is John Galt?","Atlas Shrugged: Part III",0,"2014","\N","99","Drama,Mystery,Sci-Fi"
"7796",5749,2014,"Saint Seiya: Legend of Sanctuary",2231489,2,"tt2231489","movie","Saint Seiya: Legend of Sanctuary","Seinto Seiya: Legend of Sanctuary",0,"2014","\N","93","Action,Animation,Fantasy"
"7797",5753,2014,"God Help the Girl",2141751,3,"tt2141751","movie","God Help the Girl","God Help the Girl",0,"2014","\N","112","Drama,Music,Romance"
"7798",5755,2014,"Maze Runner, The",1790864,1,"tt1790864","movie","The Maze Runner","The Maze Runner",0,"2014","\N","113","Action,Mystery,Sci-Fi"
"7799",5756,2014,"Pride",3169706,3,"tt3169706","movie","Pride","Pride",0,"2014","\N","119","Biography,Comedy,Drama"
"7800",5764,2014,"Maps to the Stars",2172584,3,"tt2172584","movie","Maps to the Stars","Maps to the Stars",0,"2014","\N","111","Comedy,Drama,Mystery"
"7801",5765,2014,"Lugen",2618500,3,"tt2618500","movie","Lügen und andere Wahrheiten","Lügen und andere Wahrheiten",0,"2014","\N","106","Comedy,Drama"
"7802",5766,2014,"Riot Club, The",2717860,1,"tt2717860","movie","The Riot Club","The Riot Club",0,"2014","\N","107","Drama,Thriller"
"7803",5770,2014,"A Walk Among the Tombstones",365907,1,"tt0365907","movie","A Walk Among the Tombstones","A Walk Among the Tombstones",0,"2014","\N","114","Action,Crime,Drama"
"7804",5780,2014,"Disappearance of Eleanor Rigby: Them, The",3729920,3,"tt3729920","movie","The Disappearance of Eleanor Rigby: Them","The Disappearance of Eleanor Rigby: Them",0,"2014","\N","123","Drama,Romance"
"7805",5782,2014,"Equalizer, The",455944,1,"tt0455944","movie","The Equalizer","The Equalizer",0,"2014","\N","132","Action,Crime,Thriller"
"7806",5790,2014,"Avis de mistral",3013588,3,"tt3013588","movie","My Summer in Provence","Avis de mistral",0,"2014","\N","105","Comedy,Drama,Romance"
"7807",5791,2014,"Ein Geschenk der Gotter",3983072,3,"tt3983072","movie","Ein Geschenk der Götter","Ein Geschenk der Götter",0,"2014","\N","102","Comedy,Drama"
"7808",5801,2014,"Gone Girl",2267998,3,"tt2267998","movie","Gone Girl","Gone Girl",0,"2014","\N","149","Drama,Mystery,Thriller"
"7809",5804,2014,"Annabelle",3322940,3,"tt3322940","movie","Annabelle","Annabelle",0,"2014","\N","99","Horror,Mystery,Thriller"
"7810",5807,2014,"Two Night Stand",2140619,3,"tt2140619","movie","Two Night Stand","Two Night Stand",0,"2014","\N","86","Comedy,Romance"
"7811",5810,2014,"My Little Pony: Equestria Girls - Rainbow Rocks",3529198,3,"tt3529198","movie","My Little Pony: Equestria Girls - Rainbow Rocks Animated","My Little Pony: Equestria Girls - Rainbow Rocks",0,"2014","\N","75","Adventure,Animation,Comedy"
"7812",5811,2014,"Wish I Was Here",2870708,3,"tt2870708","movie","Wish I Was Here","Wish I Was Here",0,"2014","\N","106","Comedy,Drama"
"7813",5813,2014,"No Good Deed",2011159,3,"tt2011159","movie","No Good Deed","No Good Deed",0,"2014","\N","84","Crime,Drama,Horror"
"7814",5817,2014,"Beyond the Lights",3125324,3,"tt3125324","movie","Beyond the Lights","Beyond the Lights",0,"2014","\N","116","Drama,Music,Romance"
"7815",5818,2014,"Whiplash",2582802,1,"tt2582802","movie","Whiplash","Whiplash",0,"2014","\N","106","Drama,Music"
"7816",5826,2014,"Inbetweeners 2, The",3097204,1,"tt3097204","movie","The Inbetweeners 2","The Inbetweeners 2",0,"2014","\N","96","Comedy"
"7817",5848,2014,"Le Paradis",3971202,0,"tt3971202","movie","Paradise","Le paradis",0,"2014","\N","68","\N"
"7818",5831,2014,"Laggies",2034031,3,"tt2034031","movie","Laggies","Laggies",0,"2014","\N","99","Comedy,Drama,Romance"
"7819",5832,2014,"Good Lie, The",2652092,3,"tt2652092","movie","The Good Lie","The Good Lie",0,"2014","\N","110","Biography,Drama"
"7820",5835,2014,"Mostly Ghostly: Have You Met My Ghoulfriend?",3138192,3,"tt3138192","video","Mostly Ghostly: Have You Met My Ghoulfriend?","Mostly Ghostly: Have You Met My Ghoulfriend?",0,"2014","\N","90","Family,Fantasy,Horror"
"7821",5836,2014,"Who Am I - Kein System ist sicher",3042408,2,"tt3042408","movie","Who Am I","Who Am I - Kein System ist sicher",0,"2014","\N","102","Crime,Drama,Mystery"
"7822",5837,2014,"Rico, Oskar und die Tieferschatten",1679276,1,"tt1679276","movie","The Pasta Detectives","Rico, Oskar und die Tieferschatten",0,"2014","\N","97","Adventure,Comedy,Crime"
"7823",5838,2014,"Judge, The",1872194,2,"tt1872194","movie","The Judge","The Judge",0,"2014","\N","141","Crime,Drama,Mystery"
"7824",5839,2014,"Alexander and the Terrible, Horrible, No Good Very Bad Day",1698641,3,"tt1698641","movie","Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",0,"2014","\N","81","Comedy,Drama,Family"
"7825",5847,2014,"Mange tes morts",3720802,0,"tt3720802","movie","Eat Your Bones","Mange tes morts - Tu ne diras point",0,"2014","\N","94","Drama,Thriller"
"7826",5850,2014,"Book of Life, The",2262227,3,"tt2262227","movie","The Book of Life","The Book of Life",0,"2014","\N","95","Adventure,Animation,Comedy"
"7827",5862,2014,"Fury",2713180,1,"tt2713180","movie","Fury","Fury",0,"2014","\N","134","Action,Drama,War"
"7828",5870,2014,"Happy Christmas",2955096,3,"tt2955096","movie","Happy Christmas","Happy Christmas",0,"2014","\N","82","Comedy,Drama"
"7829",5874,2014,"Salvation, The",2720680,1,"tt2720680","movie","The Salvation","The Salvation",0,"2014","\N","92","Action,Drama,Thriller"
"7830",5887,2014,"Nightcrawler",2872718,3,"tt2872718","movie","Nightcrawler","Nightcrawler",0,"2014","\N","117","Crime,Drama,Thriller"
"7831",5892,2014,"Automata",1971325,1,"tt1971325","movie","Automata","Autómata",0,"2014","\N","109","Action,Drama,Sci-Fi"
"7832",5897,2014,"John Wick",2911666,1,"tt2911666","movie","John Wick","John Wick",0,"2014","\N","101","Action,Crime,Thriller"
"7833",5899,2014,"Der Kleine Medicus - Geheimnisvolle Mission im Korper",3832158,3,"tt3832158","movie","Der kleine Medicus - Geheimnisvolle Mission im Körper","Der kleine Medicus - Geheimnisvolle Mission im Körper",0,"2014","\N","78","Animation,Family"
"7834",5900,2014,"Kraftidioten",2675914,1,"tt2675914","movie","In Order of Disappearance","Kraftidioten",0,"2014","\N","116","Action,Comedy,Crime"
"7835",5902,2014,"Interstellar",816692,3,"tt0816692","movie","Interstellar","Interstellar",0,"2014","\N","169","Adventure,Drama,Sci-Fi"
"7836",6001,2014,"Interview, The",2788710,1,"tt2788710","movie","The Interview","The Interview",0,"2014","\N","112","Action,Adventure,Comedy"
"7837",5906,2014,"Big Hero 6",2245084,3,"tt2245084","movie","Big Hero 6","Big Hero 6",0,"2014","\N","102","Action,Adventure,Animation"
"7838",5911,2014,"Birdman",2562232,3,"tt2562232","movie","Birdman or (The Unexpected Virtue of Ignorance)","Birdman or (The Unexpected Virtue of Ignorance)",0,"2014","\N","119","Comedy,Drama"
"7839",5918,2014,"Dear White People",2235108,3,"tt2235108","movie","Dear White People","Dear White People",0,"2014","\N","108","Comedy,Drama,Romance"
"7840",5922,2014,"Inherent Vice",1791528,1,"tt1791528","movie","Inherent Vice","Inherent Vice",0,"2014","\N","148","Comedy,Crime,Drama"
"7841",5924,2014,"Unutursam F&#305;s&#305;lda",4114744,2,"tt4114744","movie","Whisper If I Forget","Unutursam Fisilda",0,"2014","\N","118","Drama,Music,Romance"
"7842",5927,2014,"Clouds of Sils Maria",2452254,3,"tt2452254","movie","Clouds of Sils Maria","Clouds of Sils Maria",0,"2014","\N","124","Drama"
"7843",5931,2014,"Hunger Games: Mockingjay - Part 1, The",1951265,3,"tt1951265","movie","The Hunger Games: Mockingjay - Part 1","The Hunger Games: Mockingjay - Part 1",0,"2014","\N","123","Action,Adventure,Sci-Fi"
"7844",5935,2014,"Citizenfour",4044364,1,"tt4044364","movie","Citizenfour","Citizenfour",0,"2014","\N","114","Biography,Documentary"
"7845",5936,2014,"Turist",3630276,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7846",5940,2014,"Phoenix",2764784,3,"tt2764784","movie","Phoenix","Phoenix",0,"2014","\N","98","Drama,History,Music"
"7847",5941,2014,"Imitation Game, The",2084970,2,"tt2084970","movie","The Imitation Game","The Imitation Game",0,"2014","\N","114","Biography,Drama,Thriller"
"7848",5942,2014,"Foxcatcher",1100089,1,"tt1100089","movie","Foxcatcher","Foxcatcher",0,"2014","\N","134","Biography,Drama,History"
"7849",5947,2014,"Magic in the Moonlight",2870756,3,"tt2870756","movie","Magic in the Moonlight","Magic in the Moonlight",0,"2014","\N","97","Comedy,Drama,Romance"
"7850",5950,2014,"Penguins of Madagascar",1911658,0,"tt1911658","movie","Penguins of Madagascar","Penguins of Madagascar",0,"2014","\N","92","Action,Adventure,Animation"
"7851",5953,2014,"Single Moms Club, The",2465140,3,"tt2465140","movie","The Single Moms Club","The Single Moms Club",0,"2014","\N","111","Comedy,Drama"
"7852",5956,2014,"Barbie and the Secret Door",3921852,3,"tt3921852","movie","Barbie and the Secret Door","Barbie and the Secret Door",0,"2014","\N","81","Animation,Family"
"7853",5957,2014,"About a Girl",3334794,3,"tt3334794","movie","About a Girl","About a Girl",0,"2014","\N","104","Comedy,Drama"
"7854",5959,2014,"Selma",1020072,3,"tt1020072","movie","Selma","Selma",0,"2014","\N","128","Biography,Drama,History"
"7855",5965,2014,"En duva satt p&aring; en gren och funderade p&aring; tillvaron",1883180,1,"tt1883180","movie","A Pigeon Sat on a Branch Reflecting on Existence","En duva satt på en gren och funderade på tillvaron",0,"2014","\N","101","Comedy,Drama,Fantasy"
"7856",6000,2014,"Into the Woods",2180411,3,"tt2180411","movie","Into the Woods","Into the Woods",0,"2014","\N","125","Adventure,Comedy,Drama"
"7857",5970,2014,"Theory of Everything, The",2980516,3,"tt2980516","movie","The Theory of Everything","The Theory of Everything",0,"2014","\N","123","Biography,Drama,Romance"
"7858",5971,2014,"Wild",2305051,3,"tt2305051","movie","Wild","Wild",0,"2014","\N","115","Adventure,Biography,Drama"
"7859",5977,2014,"This Is Where I Leave You",1371150,2,"tt1371150","movie","This Is Where I Leave You","This Is Where I Leave You",0,"2014","\N","103","Comedy,Drama"
"7860",5978,2014,"Leviathan",2802154,3,"tt2802154","movie","Leviathan","Leviafan",0,"2014","\N","140","Crime,Drama"
"7861",5981,2014,"Ouija",1204977,3,"tt1204977","movie","Ouija","Ouija",0,"2014","\N","89","Horror,Mystery,Thriller"
"7862",5982,2014,"Homesman, The",2398231,1,"tt2398231","movie","The Homesman","The Homesman",0,"2014","\N","122","Drama,Western"
"7863",5993,2014,"Frozen in Time",4150316,0,"tt4150316","movie","Frozen in Time","Frozen in Time",0,"2014","\N","46","Adventure,Animation,Family"
"7864",5994,2014,"Hobbit: The Battle of the Five Armies, The",2310332,1,"tt2310332","movie","The Hobbit: The Battle of the Five Armies","The Hobbit: The Battle of the Five Armies",0,"2014","\N","144","Adventure,Fantasy"
"7865",5997,2014,"Paddington",1109624,3,"tt1109624","movie","Paddington","Paddington",0,"2014","\N","95","Adventure,Comedy,Family"
"7866",6003,2014,"Annie",1823664,3,"tt1823664","movie","Annie","Annie",0,"2014","\N","118","Comedy,Drama,Family"
"7867",6007,2014,"Mommy",3612616,3,"tt3612616","movie","Mommy","Mommy",0,"2014","\N","139","Drama"
"7868",6009,2014,"Mr. Turner",2473794,1,"tt2473794","movie","Mr. Turner","Mr. Turner",0,"2014","\N","150","Biography,Drama,History"
"7869",6010,2014,"St. Vincent",2170593,3,"tt2170593","movie","St. Vincent","St. Vincent",0,"2014","\N","102","Comedy,Drama"
"7870",6011,2014,"Babadook, The",2321549,3,"tt2321549","movie","The Babadook","The Babadook",0,"2014","\N","94","Drama,Horror,Mystery"
"7871",6013,2014,"Unbroken",1809398,0,"tt1809398","movie","Unbroken","Unbroken",0,"2014","\N","137","Action,Biography,Drama"
"7872",6019,2014,"Exodus: Gods and Kings",1528100,2,"tt1528100","movie","Exodus: Gods and Kings","Exodus: Gods and Kings",0,"2014","\N","150","Action,Adventure,Drama"
"7873",6023,2014,"A Noite da Virada",4299406,3,"tt4299406","movie","Last Night","A Noite da Virada",0,"2014","\N","90","Comedy"
"7874",6025,2014,"White Bird in a Blizzard",2238050,3,"tt2238050","movie","White Bird in a Blizzard","White Bird in a Blizzard",0,"2014","\N","91","Drama,Mystery,Thriller"
"7875",6026,2014,"Top Five",2784678,3,"tt2784678","movie","Top Five","Top Five",0,"2014","\N","102","Comedy,Romance"
"7876",6032,2014,"Appropriate Behavior",3077108,3,"tt3077108","movie","Appropriate Behavior","Appropriate Behavior",0,"2014","\N","86","Comedy,Drama,Romance"
"7877",6034,2014,"They Came Together",2398249,3,"tt2398249","movie","They Came Together","They Came Together",0,"2014","\N","83","Comedy,Romance"
"7878",6035,2014,"Good People",1361318,3,"tt1361318","movie","Good People","Good People",0,"2014","\N","90","Action,Crime,Thriller"
"7879",6036,2014,"A Girl Walks Home Alone at Night",2326554,3,"tt2326554","movie","A Girl Walks Home Alone at Night","A Girl Walks Home Alone at Night",0,"2014","\N","101","Drama,Horror,Romance"
"7880",6037,2014,"You&#39;re Not You",1198156,3,"tt1198156","movie","You're Not You","You're Not You",0,"2014","\N","102","Drama"
"7881",6040,2014,"Agatha Raisin: The Quiche of Death",4056574,3,"tt4056574","tvEpisode","The Quiche of Death","The Quiche of Death",0,"2014","\N","90","Comedy,Crime,Drama"
"7882",6045,2014,"I Origins",2884206,3,"tt2884206","movie","I Origins","I Origins",0,"2014","\N","106","Drama,Mystery,Romance"
"7883",6050,2014,"Zero Motivation",3576084,3,"tt3576084","movie","Zero Motivation","Efes beyahasei enosh",0,"2014","\N","97","Comedy,Drama"
"7884",6053,2014,"Two Days, One NIght",2737050,3,"tt2737050","movie","Two Days, One Night","Deux jours, une nuit",0,"2014","\N","95","Drama"
