id,title,imdbid,year,rating
5537,Justice Is Mind,2289920,2013,3
5541,Decoding Annie Parker,1464191,2013,3
5542,"Pretty One, The",2140577,2013,3
5570,"Last Stand, The",1549920,2013,1
5576,"Kings of Summer, The",2179116,2013,2
5579,Kaze tachinu,2013293,2013,3
5587,Life Inside Out,2543508,2013,3
5589,"Grand Seduction, The",2319580,2013,1
5604,Beneath,2991296,2013,0
5607,"Young and Prodigious T.S. Spivet, The",1981107,2013,3
5613,Yip Man: Jung gik yat jin,2495118,2013,3
5622,Tracks,2167266,2013,3
5626,Patema Inverted,2981768,2013,0
5630,All Cheerleaders Die,2527186,2013,3
5637,Geography Club,2235902,2013,3
5640,Homefront,2312718,2013,2
5641,Once Upon a Time in Vietnam,2531258,2013,0
5647,"Zero Theorem, The",2333804,2013,0
5652,Gabrielle,3106846,2013,3
5653,Blue Ruin,2359024,2013,3
5714,"German Doctor, The",1847746,2013,3
5670,Wrong Cops,2166616,2013,1
5672,Svecenikova djeca,2395421,2013,1
5676,Sadako 3D 2,2440362,2013,3
5707,300 Worte Deutsch,2288044,2013,3
5727,Are You Here,1545754,2013,3
5732,In Fear,2165859,2013,0
5746,"Invisible Woman, The",1700845,2013,3
5754,"Love Punch, The",2234261,2013,3
5758,At Middleton,1483324,2013,3
5787,"Machine, The",2317225,2013,3
5809,Kill for Me,2085957,2013,3
5822,Ashley,2084093,2013,3
5829,Flores Raras,2217458,2013,3
5841,Haunt,2386278,2013,3
5845,Remember Sunday,2770480,2013,3
5849,52 Tuesdays,3100636,2013,3
5853,Bends,2852460,2013,3
5861,"Princess Twins of Legendale, The",3122122,2013,3
5882,Another Me,1816608,2013,3
5893,Horns,1528071,2013,3
5895,Barbie &amp; Her Sisters in a Pony Tale,3321254,2013,3
5896,"Tale of The Princess Kaguya, The",2576852,2013,3
5903,"Truth About Emanuel, The",1838520,2013,3
5917,Legends of Oz: Dorothy&#39;s Return,0884726,2013,3
5985,Future Shift,2991316,2013,3
5987,"Spectacular Now, The",1714206,2013,2
5989,Down River,2202928,2013,3
5992,rastres de s&aacute;ndal,3521332,2013,3
6004,Particle Fever,1385956,2013,3
6006,Tim&#39;s Vermeer,3089388,2013,2
6082,"Vivian Maier Mystery, The",3252208,2013,3
6083,What If,1486834,2013,3
6086,"Devil&#39;s Violinist, The",2401715,2013,3
6100,Hross i oss,3074732,2013,3
6110,"Returned, The",2093270,2013,3
6130,Open Road,1922679,2013,3
6138,Bicycling with Moli&egrave;re,2207050,2013,2
6142,Young Detective Dee: Rise of the Sea Dragon,2992146,2013,2
6145,Le week-end,2392326,2013,1
6167,Wetlands,2524674,2013,3
6232,Curse of Chucky,2230358,2013,3
6246,"Zoran, il mio nipote scemo",3078718,2013,0
6272,Plush,2226519,2013,3
6377,Jack and the Cuckoo-Clock Heart,1181840,2013,3
6415,La grande bellezza,2358891,2013,3
6437,Frequencies,2414766,2013,3
6458,First Period,2508258,2013,3
6483,Is the Man Who Is Tall Happy?,1817287,2013,0
6559,"Dirties, The",2334896,2013,3
6570,Rewind,2193185,2013,1
6592,Maron,2520512,2013,0
6647,Teen Beach Movie,2325989,2013,3
6686,Coherence,2866360,2013,3
6693,Upstream Color,2084989,2013,0
6699,Adult World,1067765,2013,3
6709,Maidentrip,2555268,2013,3
6727,A Picture of You,2351098,2013,3
6734,La jaula de oro,2042583,2013,0
6750,Stalingrad,1966566,2013,1
6753,Enemy,2316411,2013,1
6892,"Selfish Giant, The",2304426,2013,1
6940,3096 Tage,1667355,2013,3
6966,"Last of Robin Hood, The",2450440,2013,3
7026,House of Cards,1856010,2013,1
7050,138 segons. L&#39;enigma Girones,2964334,2013,1
7137,Monster Pies,2379082,2013,2
7139,Uitgesproken,3348476,2013,1
7141,Ronny,2831440,2013,0
7150,Wastelands,2795478,2013,0
7151,Lost Angel,2796584,2013,0
7204,Bayonetta: Bloody Fate,3306776,2013,3
7207,Justice League: The Flashpoint Paradox,2820466,2013,2
7400,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,2967286,2013,3
7424,Cheap Thrills,2389182,2013,1
7452,My mad fat diary,2407574,2013,3
7533,Tangerines,2991224,2013,0
7500,Vikings,2306299,2013,3
7585,"Best Offer, The",1924396,2013,1
7694,A Teacher,2201548,2013,3
7716,Very Good Girls,1931602,2013,3
7731,Alan Partridge: Alpha Papa,0469021,2013,3
7765,A Case of You,1817081,2013,3
7782,"Time in Between, The",1864750,2013,1
7783,Vino Veritas,1647413,2013,3
7807,She Made Them Do It,2336846,2013,1
8306,A Haunted House,2243537,2013,3
7921,Christmas in the City,3015110,2013,3
7959,"Den, The",2503154,2013,3
8101,Jug Face,2620736,2013,3
8195,Lone Survivor,1091191,2013,0
8454,Frankenstein&#39;s Army,1925435,2013,0
8629,White Lies,2386257,2013,3
8745,Yeh Jawaani Hai Deewani,2178470,2013,3
8817,Minha Mae e uma Peca: O Filme,2464018,2013,3
8920,CBGB,1786751,2013,1
8954,Sleeping with the Fishes,2286988,2013,3
9070,Lucia,2358592,2013,3
9170,Persona 3 the Movie: #1 Spring of Birth,3198652,2013,3
9462,Delivery Man,2387559,2013,1
9521,Gekijouban Hakuouki: Daiisshou Kyouto ranbu,3856638,2013,0
9553,"Double, The",1825157,2013,1
9613,Hammer of the Gods,2193418,2013,1
9815,Barbie and the pink shoes,2630134,2013,3
10020,Stranger by the Lake,2852458,2013,0
10329,Metalocalypse The Doomstar Requiem,3298820,2013,1
10456,Monster High: Thirteen Wishes,3159812,2013,1
10479,"Fosters, The",2262532,2013,1
10866,Charlie Countryman,1196948,2013,1
11006,Switch,2460488,2013,2
11007,Free Birds,1621039,2013,0
5068,"Legend of Hercules, The",1043726,2014,2
5090,Jack Ryan: Shadow Recruit,1205537,2014,1
5449,Belle,2404181,2014,3
5104,Ride Along,1408253,2014,0
5132,"Lego Movie, The",1490017,2014,3
5135,Vampire Academy,1686821,2014,3
5144,"Monuments Men, The",2177771,2014,0
5149,Dead Snow 2,2832470,2014,3
5157,Fields of the Dead,3186838,2014,3
5159,&#39;71,2614684,2014,0
5164,Robocop,1234721,2014,2
5175,Lizzie Borden Took An Ax,3118958,2014,3
5192,3 Days to Kill,2172934,2014,3
5194,Barbie: The Pearl Princess,3504064,2014,3
5196,Pompeii,1921064,2014,3
5207,"Adventurer: The Curse of the Midas Box, The",1376213,2014,1
5214,"Pa Boys, The",3515892,2014,2
5217,Non-Stop,2024469,2014,3
5218,"I, Frankenstein",1418377,2014,1
5219,Paranormal Activity: The Marked Ones,2473682,2014,2
5220,Winter&#39;s Tale,1837709,2014,3
5221,Mr. Peabody and Sherman,0864835,2014,1
5229,"Grand Budapest Hotel, The",2278388,2014,1
5236,That Awkward Moment,1800246,2014,3
5256,300: Rise of an Empire,1253863,2014,1
5263,Flowers in the Attic,3074694,2014,3
5280,Queen,3322420,2014,3
5282,Veronica Mars,2771372,2014,3
5307,Our RoboCop Remake,3528906,2014,3
5308,Divergent,1840309,2014,3
5327,Alles Inklusive,3469518,2014,3
5337,God&#39;s Not Dead,2528814,2014,3
5340,Rio 2,2357291,2014,3
5345,Cesar Chavez,1621046,2014,3
5346,A Long Way Down,0458413,2014,3
5348,Noah,1959490,2014,3
5349,Camp Takota,3097084,2014,3
5351,Captain America: The Winter Soldier,1843866,2014,3
5353,Lies I Told My Little Sister,2287861,2014,3
5387,Million Dollar Arm,1647668,2014,1
5388,Hoje Eu Quero Voltar Sozinho,1702014,2014,3
5396,Joe,2382396,2014,2
5397,Under the Skin,1441395,2014,0
5405,Transcendence,2209764,2014,1
5408,La cr&egrave;me de la cr&egrave;me,2536428,2014,3
5409,Barefoot,2355495,2014,3
5416,Oculus,2388715,2014,3
5418,Mega Shark vs. Mecha Shark,3152098,2014,3
5421,Yves Saint Laurent,2707858,2014,2
5423,"Other Woman, The",2203939,2014,3
5429,Amazing Spider-Man 2,1872181,2014,1
5442,Draft Day,2223990,2014,2
5447,Brick Mansions,1430612,2014,3
5450,Hard Corner: Le Film,3638604,2014,1
5453,"Pirate Fairy, The",2483260,2014,3
5456,"Fault in Our Stars, The",2582846,2014,3
5458,Nosferatu In Love,3457342,2014,0
5465,Walk of Shame,2463288,2014,3
5466,Godzilla,0831387,2014,2
5468,Starving in Suburbia,3257692,2014,3
5482,Muppets Most Wanted,2281587,2014,1
5486,Chef,2883512,2014,1
5487,Neighbors,2004420,2014,3
5488,Praia do Futuro,2199543,2014,1
5495,"Two Faces of January, The",1976000,2014,3
5499,X-Men: Days of Future Past,1877832,2014,1
5508,Boyhood,1065073,2014,3
5510,Maleficent,1587310,2014,3
5515,Grace of Monaco,2095649,2014,3
5516,"Something, Anything",2461126,2014,3
5517,A Million Ways to Die in the West,2557490,2014,2
5529,Edge of Tomorrow,1631867,2014,1
5535,"Skeleton Twins, The",1571249,2014,3
5540,"Bag Man, The",2212008,2014,1
5553,Ragamuffin,2412568,2014,2
5559,"Rover, The",2345737,2014,0
5566,A coup sur,2545186,2014,2
6147,Une nouvelle amie,3184934,2014,2
5590,Obvious Child,2910274,2014,3
5594,Asian School Girls,3421270,2014,3
5597,What We Do in the Shadows,3416742,2014,1
5598,Transformers: Age of Extinction,2109248,2014,3
5599,Ek Villain,3175038,2014,2
5608,Tammy,2103254,2014,3
5616,Begin Again,1980929,2014,3
5618,How to Train Your Dragon 2,1646971,2014,1
5619,Wir sind die Neuen,3777462,2014,3
5620,Calvary,2234003,2014,2
5624,Dawn of the Planet of the Apes,2103281,2014,1
5625,Sabotage,1742334,2014,3
5633,Dead Girls,3560546,2014,3
5642,"Purge: Anarchy, The",2975578,2014,3
5643,Wicked Blood,2761578,2014,3
5649,Jersey Boys,1742044,2014,2
5650,Lucy,2872732,2014,3
5661,Hercules,1267297,2014,2
5663,22 Jump St,2294449,2014,2
5664,Blended,1086772,2014,3
5668,Alpha House,3307774,2014,2
5671,Guardians of the Galaxy,2015381,2014,3
5674,Planes: Fire &amp; Rescue,2980706,2014,1
5678,Jimmy&#39;s Hall,3110960,2014,1
5679,Into the Storm,2106361,2014,3
5680,Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,2800240,2014,3
5687,Teenage Mutant Ninja Turtles,1291150,2014,3
5689,Life Of Riley,2751390,2014,2
5692,"Hundred-Foot Journey, The",2980648,2014,3
5693,Need for Speed,2369135,2014,1
5696,"Boxtrolls, The",0787474,2014,2
5700,"Giver, The",0435651,2014,3
5701,Hector and the Search for Happiness,1626146,2014,1
5702,Let&#39;s Be Cops,1924435,2014,0
5705,"Expendables 3, The",2333784,2014,0
5709,When the Game Stands Tall,2247476,2014,1
5713,A Most Wanted Man,1972571,2014,2
5717,Sin City: A Dame to Kill For,0458481,2014,1
5719,"Quiet Roar, The",2835536,2014,3
5720,Frank,1605717,2014,1
5721,Get On Up,2473602,2014,2
5722,If I Stay,1355630,2014,3
5724,"One I Love, The",2756032,2014,3
5726,Women Aren&#39;t Funny,3992752,2014,3
5729,"November Man, The",2402157,2014,1
5730,Housebound,3504048,2014,3
5733,As Above So Below,2870612,2014,3
5734,"Drop, The",1600196,2014,1
5737,Moms&#39; Night Out,3014666,2014,3
5745,Atlas Shrugged: Who Is John Galt?,2800038,2014,3
5749,Saint Seiya: Legend of Sanctuary,2231489,2014,2
5753,God Help the Girl,2141751,2014,3
5755,"Maze Runner, The",1790864,2014,1
5756,Pride,3169706,2014,3
5764,Maps to the Stars,2172584,2014,3
5765,Lugen,2618500,2014,3
5766,"Riot Club, The",2717860,2014,1
5770,A Walk Among the Tombstones,0365907,2014,1
5780,"Disappearance of Eleanor Rigby: Them, The",3729920,2014,3
5782,"Equalizer, The",0455944,2014,1
5790,Avis de mistral,3013588,2014,3
5791,Ein Geschenk der Gotter,3983072,2014,3
5801,Gone Girl,2267998,2014,3
5804,Annabelle,3322940,2014,3
5807,Two Night Stand,2140619,2014,3
5810,My Little Pony: Equestria Girls - Rainbow Rocks,3529198,2014,3
5811,Wish I Was Here,2870708,2014,3
5813,No Good Deed,2011159,2014,3
5817,Beyond the Lights,3125324,2014,3
5818,Whiplash,2582802,2014,1
5826,"Inbetweeners 2, The",3097204,2014,1
5848,Le Paradis,3971202,2014,0
5831,Laggies,2034031,2014,3
5832,"Good Lie, The",2652092,2014,3
5835,Mostly Ghostly: Have You Met My Ghoulfriend?,3138192,2014,3
5836,Who Am I - Kein System ist sicher,3042408,2014,2
5837,"Rico, Oskar und die Tieferschatten",1679276,2014,1
5838,"Judge, The",1872194,2014,2
5839,"Alexander and the Terrible, Horrible, No Good Very Bad Day",1698641,2014,3
5847,Mange tes morts,3720802,2014,0
5850,"Book of Life, The",2262227,2014,3
5862,Fury,2713180,2014,1
5870,Happy Christmas,2955096,2014,3
5874,"Salvation, The",2720680,2014,1
5887,Nightcrawler,2872718,2014,3
5892,Automata,1971325,2014,1
5897,John Wick,2911666,2014,1
5899,Der Kleine Medicus - Geheimnisvolle Mission im Korper,3832158,2014,3
5900,Kraftidioten,2675914,2014,1
5902,Interstellar,0816692,2014,3
6001,"Interview, The",2788710,2014,1
5906,Big Hero 6,2245084,2014,3
5911,Birdman,2562232,2014,3
5918,Dear White People,2235108,2014,3
5922,Inherent Vice,1791528,2014,1
5924,Unutursam F&#305;s&#305;lda,4114744,2014,2
5927,Clouds of Sils Maria,2452254,2014,3
5931,"Hunger Games: Mockingjay - Part 1, The",1951265,2014,3
5935,Citizenfour,4044364,2014,1
5936,Turist,3630276,2014,3
5940,Phoenix,2764784,2014,3
5941,"Imitation Game, The",2084970,2014,2
5942,Foxcatcher,1100089,2014,1
5947,Magic in the Moonlight,2870756,2014,3
5950,Penguins of Madagascar,1911658,2014,0
5953,"Single Moms Club, The",2465140,2014,3
5956,Barbie and the Secret Door,3921852,2014,3
5957,About a Girl,3334794,2014,3
5959,Selma,1020072,2014,3
5965,En duva satt p&aring; en gren och funderade p&aring; tillvaron,1883180,2014,1
6000,Into the Woods,2180411,2014,3
5970,"Theory of Everything, The",2980516,2014,3
5971,Wild,2305051,2014,3
5977,This Is Where I Leave You,1371150,2014,2
5978,Leviathan,2802154,2014,3
5981,Ouija,1204977,2014,3
5982,"Homesman, The",2398231,2014,1
5993,Frozen in Time,4150316,2014,0
5994,"Hobbit: The Battle of the Five Armies, The",2310332,2014,1
5997,Paddington,1109624,2014,3
6003,Annie,1823664,2014,3
6007,Mommy,3612616,2014,3
6009,Mr. Turner,2473794,2014,1
6010,St. Vincent,2170593,2014,3
6011,"Babadook, The",2321549,2014,3
6013,Unbroken,1809398,2014,0
6019,Exodus: Gods and Kings,1528100,2014,2
6023,A Noite da Virada,4299406,2014,3
6025,White Bird in a Blizzard,2238050,2014,3
6026,Top Five,2784678,2014,3
6032,Appropriate Behavior,3077108,2014,3
6034,They Came Together,2398249,2014,3
6035,Good People,1361318,2014,3
6036,A Girl Walks Home Alone at Night,2326554,2014,3
6037,You&#39;re Not You,1198156,2014,3
6040,Agatha Raisin: The Quiche of Death,4056574,2014,3
6045,I Origins,2884206,2014,3
6050,Zero Motivation,3576084,2014,3
6053,"Two Days, One NIght",2737050,2014,3
6054,Ei Kiitos,2808680,2014,2
6061,Treehouse,1791681,2014,3
6066,Still Alice,3316960,2014,3
6091,Zombeavers,2784512,2014,3
6108,Kingsman: The Secret Service,2802144,2014,3
6103,Project Almanac,2436386,2014,3
6109,"Disappearance of Eleanor Rigby: Her, The",3720788,2014,3
6117,A Most Violent Year,2937898,2014,3
6118,American Sniper,2179136,2014,1
6124,"Normal Heart, The",1684226,2014,1
6128,Cake,3442006,2014,3
6139,Parallels,3479316,2014,3
6143,Magical Girl,3089326,2014,3
6198,Girlhood,3655522,2014,3
6158,El Ni&ntilde;o,2093990,2014,1
6159,Big Eyes,1126590,2014,3
6172,Predestination,2397535,2014,3
6178,God&#39;s Pocket,2920808,2014,1
6179,My Father Must Die,3368814,2014,3
6180,Dyke Hard,3570168,2014,3
6182,Song of the Sea,1865505,2014,3
6185,Before I Go to Sleep,1726592,2014,3
6188,"Love, Rosie",1638002,2014,3
6191,Seventh Son,1121096,2014,3
6195,Love Is Strange,2639344,2014,2
6196,Suite francaise,0900387,2014,3
6207,Someone Marry Barry,1978532,2014,2
6208,Near Death Experience,3800012,2014,0
6220,"Scribbler, The",2396721,2014,3
6219,Feher isten,2844798,2014,3
6225,Welcome to Me,2788716,2014,3
6230,Cuban Fury,2390237,2014,1
6247,Pane e burlesque,3284618,2014,3
6252,"Last Five Years, The",2474024,2014,1
6256,Relatos salvajes,3011894,2014,3
6258,Gueros,3499048,2014,2
6263,Thegidi,3565264,2014,2
6264,Boy Meets Girl,3007302,2014,3
6266,My Old Lady,2908856,2014,3
6268,Ocho apellidos vascos,2955316,2014,1
6304,Omoide no Mani (When Marnie Was There),3398268,2014,3
6305,Love &amp; Mercy,0903657,2014,2
6307,Mike and I,3804984,2014,1
6331,Escobar: Paradise Lost,2515030,2014,2
6341,Batman: Assault on Arkham,3139086,2014,3
6344,"Houses October Built, The",1958043,2014,0
6348,"Kumiko, the Treasure Hunter",3263614,2014,3
6368,"Woman in Black 2: Angel of Death, The",2339741,2014,3
6370,La isla minima,3253930,2014,2
6373,Learning to Drive,3062976,2014,3
6385,Infinitely Polar Bear,1969062,2014,3
6400,Angry Video Game Nerd: The Movie,2123146,2014,3
6413,She&#39;s Funny That Way,1767372,2014,3
6416,Outcast,1552224,2014,3
6421,Step Up All In,2626350,2014,2
6423,Black Sea,2261331,2014,0
6425,A Brilliant Young Mind,3149038,2014,1
6440,Tinker Bell and the Legend of the NeverBeast,3120408,2014,3
6459,"Ich seh, Ich seh",3086442,2014,0
6476,Effie Gray,1605798,2014,3
6488,Cooties,2490326,2014,1
6490,Dohee-ya,3661798,2014,3
6491,East Side Sushi,2340650,2014,3
6499,"Falling, The",3294200,2014,3
6501,Paper Planes,3328716,2014,1
6504,Unfriended,3713166,2014,3
6509,Tu Dors Nicole,3483194,2014,3
6513,Big Game,2088003,2014,0
6518,It Follows,3235888,2014,3
6524,Lust for Love,2106529,2014,3
6527,"Taking of Deborah Logan, The",3387648,2014,3
6528,Wyrmwood: Road of the Dead,2535470,2014,3
6534,Let Us Prey,3148348,2014,3
6545,Rosewater,2752688,2014,1
6551,Mercenaries,3598222,2014,3
6552,Dark Was the Night,2251281,2014,1
6583,Hits,3145220,2014,3
6600,Miss Meadows,3128900,2014,3
6607,Comet,2965412,2014,1
6642,In the Courtyard,2593224,2014,3
6646,Ask Me Anything,2505294,2014,3
6668,Innocence,1724965,2014,3
6672,Hungry Hearts,3344922,2014,2
6673,While We&#39;re Young,1791682,2014,3
6690,Spring,3395184,2014,0
6724,"Like Sunday, Like Rain",3104818,2014,3
6731,Court,3717068,2014,1
6740,Life Partners,2870808,2014,3
6743,Amour fou,3003800,2014,2
6747,Not Cool,3569356,2014,3
6765,Stretch,2494280,2014,1
6773,Golden Era,3696086,2014,2
6784,Cut Bank,1661820,2014,3
6813,River of Fundament,3529612,2014,3
6831,"Quiet Hour, The",2645188,2014,3
6845,How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,3812402,2014,3
6860,Every Secret Thing,1706598,2014,3
6864,Eat with Me,2274604,2014,3
6885,Ju-on: Owari no hajimari,3572132,2014,3
6906,Still the Water,3230162,2014,3
6951,Electricity,2936470,2014,3
6957,Der kleine Drache Kokosnuss,3726220,2014,0
6958,Primero De Enero,3263732,2014,3
6989,Faults,3021360,2014,3
6994,Aloft,2494384,2014,3
6996,Before We Go,0443465,2014,3
7007,Land Ho!,3283556,2014,3
7036,5 Flights Up,2933544,2014,3
7064,"Damned Thing, The",3748076,2014,1
7066,Sadilishteto,2199436,2014,1
7086,Ardor,1384925,2014,0
7133,Jongens,3318220,2014,1
7203,Anatomy of a Love Seen,3546114,2014,3
7208,Son of Batman,3139072,2014,2
7226,Verden venter,4800178,2014,3
7254,Young Ones,2693664,2014,1
7275,Respire,3365778,2014,3
7280,Clown,1780798,2014,3
7314,"Gabby Douglas Story, The",3386954,2014,1
7537,Margarita with a Straw,2929690,2014,3
7408,Jane the Virgin,3566726,2014,3
7431,Nar dyrene drommer,2818178,2014,1
7428,Justice League: WAR,3060952,2014,3
7429,I Call It Love,4211680,2014,0
8331,Horrible Bosses 2,2170439,2014,1
7459,Fort Tilden,3457734,2014,1
7499,Gotham,3749900,2014,3
7516,"Frame, The",2567038,2014,3
7575,La belle et la bete,2316801,2014,3
7578,Ventos de Agosto,3904770,2014,3
7594,Out of the Dark,2872724,2014,3
7633,Girltrash: All Night Long,1555440,2014,3
7692,Perfect Sisters,2027231,2014,3
7713,Haider,3390572,2014,2
7730,Da Sweet Blood of Jesus,3104930,2014,3
7764,H.,3666210,2014,1
7776,Sharknado 2: The Second One,3062074,2014,3
7777,Trash,1921149,2014,1
7849,"Lookalike, The",2497980,2014,3
7880,Creep,2428170,2014,0
7885,Last Shift,2965466,2014,3
8330,Heaven Is For Real,1929263,2014,2
7937,Sora no Otoshimono Final: Eternal My Master,3438514,2014,1
7898,Search Party,2758904,2014,2
7974,Better Living Through Chemistry,1609479,2014,1
8099,Jacky in the kingdom of women,2382422,2014,3
8119,"Last: Naruto the Movie, The",3717532,2014,2
8122,Conducta,3595966,2014,3
8328,Dumb and Dumber 2,2096672,2014,3
8162,"Town That Dreaded Sundown, The",2561546,2014,3
8327,Dolphin Tale 2,2978462,2014,3
8236,Night at the Museum: Secret of the Tomb,2692250,2014,1
8316,Dracula Untold,0829150,2014,0
8333,Earth To Echo,2183034,2014,1
8340,About Last Night,1826590,2014,2
8361,What We Did on Our Holiday,2725962,2014,3
8377,Deliver Us From Evil,2377322,2014,2
8531,Viharsarok,2474310,2014,1
8560,Der Kreis,3148952,2014,1
8561,Out in the Night,3717242,2014,3
8605,Dolares de arena (Sand Dollars),3958098,2014,3
8650,Date and Switch,1878942,2014,2
8689,Extirpador de Idolatrias,3010990,2014,3
8702,Into the Woods,002180411,2014,3
8739,Highway,2980794,2014,0
8944,Happy Valley,3428912,2014,1
8957,Sex Ed,2751310,2014,3
9162,Alex of Venice,2977090,2014,3
9415,Taken 3,2446042,2014,1
9506,"Tempest, The",3840898,2014,3
9522,Gekijouban Hakuouki: Dainishou shikon soukyou,5825186,2014,0
9659,PK,2338151,2014,2
9665,Awesome Asian Bad Guys,3153524,2014,1
10056,Mass Extinction: Life at the Brink,4264406,2014,0
10162,Moomins on the Riviera,2371399,2014,3
10156,"Red Tent, The",3068894,2014,3
10180,Big Stone Gap,3254796,2014,3
10225,Cloud 9,2762970,2014,3
10255,"Nut Job, The",1821658,2014,3
10318,12 Dog Days Till Christmas,3579698,2014,3
10401,JLA Adventures: Trapped in Time,3468260,2014,3
10412,Robot Overlords,2145829,2014,1
10591,Dark Dungeons,3625970,2014,3
10633,Christmas Under Wraps,4180032,2014,3
10831,"Flash, The",3107288,2014,1
10954,Tusk,3099498,2014,0
10968,"El patr&oacute;n, radiograf&iacute;a de un crimen",3854234,2014,1
10970,Meet the Mormons,4003774,2014,3
11225,How old are you?,3734466,2014,3
11236,Endless Love,2318092,2014,1
6148,Home,2224026,2015,3
6048,Frau Muller muss weg,4216934,2015,3
6065,"Wedding Ringer, The",0884732,2015,3
6084,Ex Machina,0470752,2015,1
6093,Strange Magic,4191054,2015,3
6094,"Summer of Sangaile, The",2994832,2015,3
6098,Mortdecai,3045616,2015,1
6101,Jupiter Ascending,1617661,2015,3
6105,"SpongeBob Movie: Sponge Out of Water, The",2279373,2015,2
6107,"Duke of Burgundy, The",2570858,2015,3
6113,Fifty Shades of Grey,2322441,2015,3
6125,"DUFF, The",1666801,2015,3
6132,Bad Hair Day,3856042,2015,3
6134,Chappie,1823672,2015,1
6152,Cinderella,1661199,2015,3
6156,"Three Es, The",4247740,2015,3
6157,Insurgent,2908446,2015,3
6163,Tod den Hippies!! Es lebe der Punk!,3397082,2015,1
6166,"Lazarus Effect, The",2918436,2015,3
6186,Furious 7,2820852,2015,3
6187,La Passion d&#39;Augustine,4392438,2015,3
6190,"Liza, the fox fairy",2210769,2015,3
6197,Ghosthunters,3711622,2015,3
6217,Avengers: Age of Ultron,2395427,2015,3
6222,Do You Believe?,4056738,2015,3
6223,True Story,2273657,2015,1
6226,Suffragette,3077214,2015,3
6227,Septembers of Shiraz,3661298,2015,3
6229,Bound,4145324,2015,3
6284,Pitch Perfect 2,2848292,2015,3
6237,Far From the Madding Crowd,2935476,2015,3
6242,Mad Max: Fury Road,1392190,2015,3
6283,Almost Mercy,3480446,2015,2
6254,Focus,2381941,2015,1
6255,Inside Out,2096673,2015,3
6259,L&#39;antiquaire,4000768,2015,3
6260,Dora oder Die sexuellen Neurosen unserer Eltern,4265878,2015,3
6261,Hedi Schneider steckt fest,3707396,2015,3
6265,Spy,3079380,2015,3
6267,Tomorrowland,1964418,2015,3
6269,"Age of Adaline, The",1655441,2015,3
6271,A Little Chaos,2639254,2015,3
6275,Drunk Wedding,1950135,2015,2
6277,World of Tomorrow,4171032,2015,3
6278,Kung Fury,3472226,2015,2
6279,La loi du march&eacute;,4428814,2015,1
6281,San Andreas,2126355,2015,3
6282,Predator Dark Ages,4171544,2015,0
6288,Woman in Gold,2404425,2015,3
6291,Bessie,3704352,2015,3
6292,Insidious: Chapter 3,3195644,2015,3
6294,Battledream Chronicle,4714032,2015,3
6296,"Un peu, beaucoup, aveuglement!",4466936,2015,3
6297,Last Knights,2493486,2015,1
6299,Run All Night,2199571,2015,1
6300,VANish,3058674,2015,1
6303,Entourage,1674771,2015,2
6306,Jurassic World,0369610,2015,3
6316,Maend &amp; hons,3877674,2015,1
6329,Shaun the Sheep Movie,2872750,2015,0
6321,"Reason I Shop Online, The",4780834,2015,3
6322,Testament of Youth,1441953,2015,3
6328,"Gunman, The",2515034,2015,1
6325,Get Hard,2561572,2015,1
6330,"Phoenix Project, The",3430042,2015,0
6334,Titli,3019620,2015,0
6336,"Four Warriors, The",4026600,2015,1
6338,Minions,2293640,2015,3
6340,Terminator Genisys,1340138,2015,0
6342,Justice League: Throne of Atlantis,3878542,2015,3
6343,Victoria,4226388,2015,0
6350,Ted 2,2637276,2015,1
6354,Child 44,1014763,2015,2
6355,Mustang,3966404,2015,3
6356,"Overnight, The",3844362,2015,3
6357,Trainwreck,3152624,2015,3
6359,Ant-Man,0478970,2015,2
6361,"Second Best Exotic Marigold Hotel, The",2555736,2015,3
6364,Slow West,3205376,2015,0
6365,Taxi,4359416,2015,3
6366,Southpaw,1798684,2015,2
6367,Pixels,2120120,2015,1
6369,Barely Lethal,1731701,2015,3
6372,Magic Mike XXL,2268016,2015,3
6375,Irrational Man,3715320,2015,2
6376,Next Stop L.A.,4895704,2015,3
6383,Grandma,4270516,2015,3
6386,Descendants,3440298,2015,3
6388,Papertowns,3622592,2015,2
6389,Mission: Impossible - Rogue Nation,2381249,2015,0
6390,Tangerine,3824458,2015,3
6392,Fantastic Four,1502712,2015,0
6393,Trust Fund,3969208,2015,3
6399,Teen Beach 2,3764966,2015,3
6404,Timelike,4897214,2015,3
6407,"Man from U.N.C.L.E., The",1638355,2015,3
6409,"End of the Tour, The",3416744,2015,1
6410,Ricki and the Flash,3623726,2015,3
6412,Que Horas Ela Volta?,3742378,2015,3
6418,Il racconto dei racconti,3278330,2015,3
6419,I&#39;ll See You in My Dreams,3236120,2015,3
6422,Madame Bovary,2334733,2015,2
6424,Self/less,2140379,2015,1
6426,Batman Unlimited: Animal Instincts,4437640,2015,1
6430,Mr. Holmes,3168230,2015,1
6438,Bloodsucking Bastards,3487994,2015,2
6434,"little prince, The",1754656,2015,3
6435,Straight Outta Compton,1398426,2015,1
6436,Me and Earl and the Dying Girl,2582496,2015,3
6447,"Perfect Guy, The",3862750,2015,2
6449,Until Dawn,2742544,2015,3
6457,Maze Runner: The Scorch Trials,4046784,2015,3
